TRANS_DATE,STORE_ID,SKU,PRODUCT_DESC,UNITS_SOLD,UNIT_PRICE,NET_SALES,PROMO_IND
2015-11-19,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,95,1.68,159.6,0
2015-11-19,TX_2,HOUSEHOLD_1_334,Gift Wrap Assortment,13,0.96,12.48,0
2015-11-19,TX_2,HOUSEHOLD_1_447,Paper Towels 6-Roll,12,0.96,11.52,0
2015-11-20,CA_1,FOODS_3_252,Sparkling Water 12-Pack,34,1.58,53.72,0
2015-11-20,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,42,1.68,70.56,0
2015-11-20,CA_1,HOBBIES_1_048,Craft Paint Set,52,0.48,24.96,0
2015-11-20,CA_1,HOBBIES_1_268,Puzzle 1000-Piece,9,0.48,4.32,0
2015-11-20,CA_1,HOUSEHOLD_1_334,Gift Wrap Assortment,11,0.97,10.67,0
2015-11-20,CA_1,HOUSEHOLD_1_447,Paper Towels 6-Roll,11,0.97,10.67,0
2015-11-20,TX_2,FOODS_3_252,Sparkling Water 12-Pack,52,1.58,82.16,0
2015-11-20,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,87,1.68,146.16,0
2015-11-20,TX_2,HOUSEHOLD_1_334,Gift Wrap Assortment,18,0.96,17.28,0
2015-11-20,TX_2,HOUSEHOLD_1_447,Paper Towels 6-Roll,11,0.96,10.56,0
2015-11-21,CA_1,FOODS_3_252,Sparkling Water 12-Pack,54,1.58,85.32,0
2015-11-21,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,49,1.68,82.32,0
2015-11-21,CA_1,HOBBIES_1_048,Craft Paint Set,17,0.48,8.16,0
2015-11-21,CA_1,HOBBIES_1_268,Puzzle 1000-Piece,3,0.48,1.44,0
2015-11-21,CA_1,HOUSEHOLD_1_334,Gift Wrap Assortment,21,0.97,20.37,0
2015-11-21,CA_1,HOUSEHOLD_1_447,Paper Towels 6-Roll,9,0.97,8.73,0
2015-11-21,TX_2,FOODS_3_252,Sparkling Water 12-Pack,60,1.58,94.8,0
2015-11-21,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,109,1.68,183.12,0
2015-11-21,TX_2,HOUSEHOLD_1_334,Gift Wrap Assortment,9,0.96,8.64,0
2015-11-21,TX_2,HOUSEHOLD_1_447,Paper Towels 6-Roll,30,0.96,28.8,0
2015-11-22,CA_1,FOODS_3_252,Sparkling Water 12-Pack,52,1.58,82.16,0
2015-11-22,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,59,1.68,99.12,0
2015-11-22,CA_1,HOBBIES_1_048,Craft Paint Set,16,0.48,7.68,0
2015-11-22,CA_1,HOBBIES_1_268,Puzzle 1000-Piece,20,0.48,9.6,0
2015-11-22,CA_1,HOUSEHOLD_1_334,Gift Wrap Assortment,18,0.97,17.46,0
2015-11-22,CA_1,HOUSEHOLD_1_447,Paper Towels 6-Roll,15,0.97,14.55,0
2015-11-22,TX_2,FOODS_3_252,Sparkling Water 12-Pack,71,1.58,112.18,0
2015-11-22,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,125,1.68,210.0,0
2015-11-22,TX_2,HOUSEHOLD_1_334,Gift Wrap Assortment,15,0.96,14.4,0
2015-11-22,TX_2,HOUSEHOLD_1_447,Paper Towels 6-Roll,25,0.96,24.0,0
